2.144255348466698194e+02,2.094127256762938032e+02,2.042154683570164480e+02
1.128679680903170066e+02,9.661531344334346727e+01,7.730770585263279315e+01
2.065117788560357326e+01,1.692925684268467990e+01,1.623525121396650661e+01
2.513614430792288204e+02,2.513862196292690783e+02,2.508010607076352585e+02
9.118038684168469388e+01,1.738172225986823207e+02,2.048691951114981578e+02
1.369958468267466287e+02,1.339500321941349910e+02,1.250019540458252578e+02
1.915043539392939920e+02,1.299504660951951109e+02,8.959939797239687209e+01
6.391570536112747902e+01,6.133531661968793003e+01,5.409209328991285304e+01
2.331233458694885599e+02,1.931009805235560179e+02,5.316723463009594752e+01
3.786145771388626713e+01,8.837720862818572698e+01,1.535814162832485863e+02
1.979723000746366495e+02,4.257532555853848066e+01,3.238952450205013633e+01
1.862352342550209130e+02,1.714212526362484539e+02,1.576298042085572888e+02
